JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456683.69791,10.305,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.464,12.062,,RW AUR,AAVSO,STD,,,,
2456683.69822,9.173,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.636,12.412,,RW AUR,AAVSO,STD,,,,
2456683.69859,10.308,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.474,12.086,,RW AUR,AAVSO,STD,,,,
2456683.69889,9.171,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.640,12.402,,RW AUR,AAVSO,STD,,,,
2456683.69926,10.312,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.465,12.078,,RW AUR,AAVSO,STD,,,,
2456683.69957,9.178,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.633,12.406,,RW AUR,AAVSO,STD,,,,
2456683.69994,10.311,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.465,12.067,,RW AUR,AAVSO,STD,,,,
2456683.70025,9.190,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.627,12.428,,RW AUR,AAVSO,STD,,,,
2456683.70061,10.325,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.461,12.080,,RW AUR,AAVSO,STD,,,,
2456683.70092,9.186,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.636,12.422,,RW AUR,AAVSO,STD,,,,
2456683.70129,10.326,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.462,12.068,,RW AUR,AAVSO,STD,,,,
2456683.70159,9.188,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.638,12.423,,RW AUR,AAVSO,STD,,,,
2456683.70196,10.318,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.485,12.080,,RW AUR,AAVSO,STD,,,,
2456683.70227,9.183,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.637,12.418,,RW AUR,AAVSO,STD,,,,
2456683.70263,10.338,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.457,12.070,,RW AUR,AAVSO,STD,,,,
2456683.70294,9.196,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.627,12.409,,RW AUR,AAVSO,STD,,,,
2456683.70331,10.327,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.461,12.069,,RW AUR,AAVSO,STD,,,,
2456683.70362,9.183,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.632,12.408,,RW AUR,AAVSO,STD,,,,
2456683.70398,10.329,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.460,12.065,,RW AUR,AAVSO,STD,,,,
2456683.70429,9.212,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.615,12.408,,RW AUR,AAVSO,STD,,,,
2456683.70466,10.329,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.461,12.069,,RW AUR,AAVSO,STD,,,,
2456683.70496,9.195,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.634,12.419,,RW AUR,AAVSO,STD,,,,
2456683.70533,10.330,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.462,12.061,,RW AUR,AAVSO,STD,,,,
2456683.70564,9.192,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.630,12.389,,RW AUR,AAVSO,STD,,,,
2456683.70600,10.336,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.464,12.075,,RW AUR,AAVSO,STD,,,,
2456683.70631,9.194,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.638,12.410,,RW AUR,AAVSO,STD,,,,
2456683.70668,10.331,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.463,12.072,,RW AUR,AAVSO,STD,,,,
2456683.70699,9.204,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.623,12.410,,RW AUR,AAVSO,STD,,,,
2456683.70736,10.350,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.450,12.069,,RW AUR,AAVSO,STD,,,,
2456683.70767,9.202,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.630,12.409,,RW AUR,AAVSO,STD,,,,
2456683.70804,10.339,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.464,12.067,,RW AUR,AAVSO,STD,,,,
2456683.70835,9.195,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.634,12.395,,RW AUR,AAVSO,STD,,,,
2456683.70871,10.349,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.456,12.080,,RW AUR,AAVSO,STD,,,,
2456683.70902,9.216,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.616,12.403,,RW AUR,AAVSO,STD,,,,
2456683.70939,10.351,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.466,12.066,,RW AUR,AAVSO,STD,,,,
2456683.70970,9.205,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.635,12.399,,RW AUR,AAVSO,STD,,,,
2456683.71006,10.351,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.463,12.065,,RW AUR,AAVSO,STD,,,,
2456683.71037,9.210,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.633,12.399,,RW AUR,AAVSO,STD,,,,
2456683.71074,10.335,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.480,12.070,,RW AUR,AAVSO,STD,,,,
2456683.71104,9.209,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.625,12.406,,RW AUR,AAVSO,STD,,,,
2456683.71141,10.369,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.452,12.064,,RW AUR,AAVSO,STD,,,,
2456683.71172,9.202,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.635,12.395,,RW AUR,AAVSO,STD,,,,
2456683.71208,10.376,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.450,12.065,,RW AUR,AAVSO,STD,,,,
2456683.71239,9.204,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.627,12.399,,RW AUR,AAVSO,STD,,,,
2456683.71611,10.366,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.450,12.066,,RW AUR,AAVSO,STD,,,,
2456683.71642,9.212,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.607,12.399,,RW AUR,AAVSO,STD,,,,
2456683.71679,10.355,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.037,Z,11.443,12.048,,RW AUR,AAVSO,STD,,,,
2456683.71709,9.219,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.609,12.396,,RW AUR,AAVSO,STD,,,,
2456683.71746,10.348,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.454,12.048,,RW AUR,AAVSO,STD,,,,
2456683.71777,9.208,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.612,12.390,,RW AUR,AAVSO,STD,,,,
2456683.71813,10.367,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.437,12.058,,RW AUR,AAVSO,STD,,,,
2456683.71844,9.212,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.605,12.392,,RW AUR,AAVSO,STD,,,,
2456683.71881,10.362,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.446,12.060,,RW AUR,AAVSO,STD,,,,
2456683.71912,9.208,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.611,12.398,,RW AUR,AAVSO,STD,,,,
2456683.71948,10.367,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.443,12.039,,RW AUR,AAVSO,STD,,,,
2456683.71979,9.222,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.604,12.403,,RW AUR,AAVSO,STD,,,,
2456683.72016,10.355,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.456,12.067,,RW AUR,AAVSO,STD,,,,
2456683.72047,9.206,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.610,12.386,,RW AUR,AAVSO,STD,,,,
2456683.72083,10.365,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.038,Z,11.441,12.060,,RW AUR,AAVSO,STD,,,,
2456683.72114,9.213,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.039,Z,11.607,12.388,,RW AUR,AAVSO,STD,,,,
2456683.72151,10.365,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.039,Z,11.434,12.050,,RW AUR,AAVSO,STD,,,,
2456683.72181,9.198,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.039,Z,11.611,12.409,,RW AUR,AAVSO,STD,,,,
2456683.72218,10.356,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.039,Z,11.442,12.061,,RW AUR,AAVSO,STD,,,,
2456683.72249,9.214,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.039,Z,11.596,12.373,,RW AUR,AAVSO,STD,,,,
2456683.72285,10.352,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.039,Z,11.442,12.055,,RW AUR,AAVSO,STD,,,,
2456683.72316,9.196,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.039,Z,11.605,12.393,,RW AUR,AAVSO,STD,,,,
2456683.72353,10.347,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.039,Z,11.440,12.055,,RW AUR,AAVSO,STD,,,,
2456683.72384,9.203,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.039,Z,11.599,12.387,,RW AUR,AAVSO,STD,,,,
2456683.72420,10.349,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.040,Z,11.440,12.042,,RW AUR,AAVSO,STD,,,,
2456683.72451,9.202,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.040,Z,11.598,12.392,,RW AUR,AAVSO,STD,,,,
2456683.72488,10.351,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.040,Z,11.446,12.055,,RW AUR,AAVSO,STD,,,,
2456683.72518,9.202,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.040,Z,11.620,12.399,,RW AUR,AAVSO,STD,,,,
2456683.72555,10.344,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.040,Z,11.441,12.049,,RW AUR,AAVSO,STD,,,,
2456683.72586,9.202,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.040,Z,11.607,12.385,,RW AUR,AAVSO,STD,,,,
2456683.72623,10.343,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.040,Z,11.439,12.063,,RW AUR,AAVSO,STD,,,,
2456683.72653,9.193,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.041,Z,11.600,12.384,,RW AUR,AAVSO,STD,,,,
2456683.72690,10.334,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.041,Z,11.440,12.055,,RW AUR,AAVSO,STD,,,,
2456683.72721,9.207,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.041,Z,11.590,12.402,,RW AUR,AAVSO,STD,,,,
2456683.72757,10.320,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.041,Z,11.450,12.053,,RW AUR,AAVSO,STD,,,,
2456683.72788,9.182,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.041,Z,11.615,12.387,,RW AUR,AAVSO,STD,,,,
2456683.72825,10.324,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.041,Z,11.435,12.060,,RW AUR,AAVSO,STD,,,,
2456683.72856,9.183,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.041,Z,11.607,12.413,,RW AUR,AAVSO,STD,,,,
2456683.72892,10.331,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.042,Z,11.429,12.062,,RW AUR,AAVSO,STD,,,,
2456683.72923,9.192,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.042,Z,11.607,12.385,,RW AUR,AAVSO,STD,,,,
2456683.72960,10.314,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.042,Z,11.445,12.047,,RW AUR,AAVSO,STD,,,,
2456683.72991,9.198,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.042,Z,11.588,12.390,,RW AUR,AAVSO,STD,,,,
2456683.73028,10.318,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.042,Z,11.434,12.042,,RW AUR,AAVSO,STD,,,,
2456683.73059,9.195,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.043,Z,11.596,12.383,,RW AUR,AAVSO,STD,,,,
2456683.73095,10.331,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.043,Z,11.426,12.049,,RW AUR,AAVSO,STD,,,,
2456683.73126,9.183,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.043,Z,11.604,12.390,,RW AUR,AAVSO,STD,,,,
2456683.73163,10.307,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.043,Z,11.442,12.048,,RW AUR,AAVSO,STD,,,,
2456683.73194,9.191,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.043,Z,11.589,12.383,,RW AUR,AAVSO,STD,,,,
2456683.73230,10.320,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.044,Z,11.429,12.054,,RW AUR,AAVSO,STD,,,,
2456683.73261,9.193,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.044,Z,11.592,12.389,,RW AUR,AAVSO,STD,,,,
2456683.73298,10.319,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.044,Z,11.440,12.053,,RW AUR,AAVSO,STD,,,,
2456683.73329,9.172,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.044,Z,11.604,12.379,,RW AUR,AAVSO,STD,,,,
2456683.73365,10.321,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.044,Z,11.427,12.053,,RW AUR,AAVSO,STD,,,,
2456683.73396,9.193,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.045,Z,11.587,12.381,,RW AUR,AAVSO,STD,,,,
2456683.73433,10.320,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.045,Z,11.434,12.050,,RW AUR,AAVSO,STD,,,,
2456683.73463,9.182,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.045,Z,11.600,12.382,,RW AUR,AAVSO,STD,,,,
2456683.73500,10.318,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.045,Z,11.436,12.052,,RW AUR,AAVSO,STD,,,,
2456683.73531,9.196,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.045,Z,11.603,12.388,,RW AUR,AAVSO,STD,,,,
2456683.73567,10.316,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.046,Z,11.436,12.043,,RW AUR,AAVSO,STD,,,,
2456683.73598,9.190,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.046,Z,11.605,12.395,,RW AUR,AAVSO,STD,,,,
2456683.73635,10.317,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.046,Z,11.437,12.044,,RW AUR,AAVSO,STD,,,,
2456683.73666,9.183,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.046,Z,11.602,12.384,,RW AUR,AAVSO,STD,,,,
2456683.73702,10.309,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.047,Z,11.444,12.045,,RW AUR,AAVSO,STD,,,,
2456683.73733,9.183,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.047,Z,11.594,12.368,,RW AUR,AAVSO,STD,,,,
2456683.73770,10.315,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.047,Z,11.431,12.046,,RW AUR,AAVSO,STD,,,,
2456683.73800,9.189,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.047,Z,11.595,12.385,,RW AUR,AAVSO,STD,,,,
2456683.73837,10.327,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.048,Z,11.422,12.046,,RW AUR,AAVSO,STD,,,,
2456683.73868,9.186,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.048,Z,11.598,12.391,,RW AUR,AAVSO,STD,,,,
2456683.73905,10.328,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.048,Z,11.417,12.040,,RW AUR,AAVSO,STD,,,,
2456683.73935,9.189,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.048,Z,11.594,12.384,,RW AUR,AAVSO,STD,,,,
2456683.73972,10.300,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.049,Z,11.438,12.041,,RW AUR,AAVSO,STD,,,,
2456683.74003,9.194,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.049,Z,11.592,12.385,,RW AUR,AAVSO,STD,,,,
2456683.74039,10.321,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.049,Z,11.426,12.042,,RW AUR,AAVSO,STD,,,,
2456683.74070,9.185,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.049,Z,11.600,12.379,,RW AUR,AAVSO,STD,,,,
2456683.74107,10.322,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.050,Z,11.421,12.042,,RW AUR,AAVSO,STD,,,,
2456683.74137,9.182,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.050,Z,11.586,12.380,,RW AUR,AAVSO,STD,,,,
2456683.74174,10.320,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.050,Z,11.424,12.054,,RW AUR,AAVSO,STD,,,,
2456683.74205,9.185,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.051,Z,11.600,12.380,,RW AUR,AAVSO,STD,,,,
2456683.74241,10.306,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.051,Z,11.429,12.053,,RW AUR,AAVSO,STD,,,,
2456683.74272,9.187,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.051,Z,11.589,12.389,,RW AUR,AAVSO,STD,,,,
2456683.74309,10.295,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.051,Z,11.434,12.037,,RW AUR,AAVSO,STD,,,,
2456683.74340,9.176,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.052,Z,11.598,12.378,,RW AUR,AAVSO,STD,,,,
2456683.74376,10.305,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.052,Z,11.428,12.034,,RW AUR,AAVSO,STD,,,,
2456683.74407,9.196,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.052,Z,11.586,12.381,,RW AUR,AAVSO,STD,,,,
2456683.74444,10.308,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.053,Z,11.430,12.043,,RW AUR,AAVSO,STD,,,,
2456683.74475,9.179,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.053,Z,11.591,12.375,,RW AUR,AAVSO,STD,,,,
2456683.74512,10.312,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.053,Z,11.421,12.043,,RW AUR,AAVSO,STD,,,,
2456683.74543,9.170,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.054,Z,11.590,12.372,,RW AUR,AAVSO,STD,,,,
2456683.74580,10.310,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.054,Z,11.418,12.040,,RW AUR,AAVSO,STD,,,,
2456683.74611,9.187,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.054,Z,11.583,12.387,,RW AUR,AAVSO,STD,,,,
2456683.74647,10.299,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.055,Z,11.431,12.043,,RW AUR,AAVSO,STD,,,,
2456683.74678,9.171,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.055,Z,11.590,12.376,,RW AUR,AAVSO,STD,,,,
2456683.74715,10.293,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.055,Z,11.432,12.045,,RW AUR,AAVSO,STD,,,,
2456683.74746,9.170,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.056,Z,11.593,12.372,,RW AUR,AAVSO,STD,,,,
2456683.74782,10.291,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.056,Z,11.439,12.041,,RW AUR,AAVSO,STD,,,,
2456683.74813,9.166,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.056,Z,11.599,12.369,,RW AUR,AAVSO,STD,,,,
2456683.74850,10.293,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.057,Z,11.423,12.042,,RW AUR,AAVSO,STD,,,,
2456683.74880,9.167,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.057,Z,11.594,12.364,,RW AUR,AAVSO,STD,,,,
2456683.74917,10.290,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.057,Z,11.441,12.045,,RW AUR,AAVSO,STD,,,,
2456683.74948,9.168,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.058,Z,11.603,12.387,,RW AUR,AAVSO,STD,,,,
2456683.74984,10.300,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.058,Z,11.430,12.039,,RW AUR,AAVSO,STD,,,,
2456683.75015,9.166,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.058,Z,11.601,12.375,,RW AUR,AAVSO,STD,,,,
2456683.75052,10.289,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.059,Z,11.426,12.052,,RW AUR,AAVSO,STD,,,,
2456683.75083,9.153,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.059,Z,11.599,12.384,,RW AUR,AAVSO,STD,,,,
2456683.75119,10.279,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.060,Z,11.431,12.040,,RW AUR,AAVSO,STD,,,,
2456683.75150,9.168,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.060,Z,11.591,12.381,,RW AUR,AAVSO,STD,,,,
2456683.75187,10.280,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.060,Z,11.429,12.045,,RW AUR,AAVSO,STD,,,,
2456683.75217,9.171,0.004,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.061,Z,11.579,12.365,,RW AUR,AAVSO,STD,,,,
2456683.75254,10.277,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.061,Z,11.427,12.022,,RW AUR,AAVSO,STD,,,,
2456683.75285,9.152,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.061,Z,11.591,12.371,,RW AUR,AAVSO,STD,,,,
2456683.75321,10.266,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.062,Z,11.441,12.045,,RW AUR,AAVSO,STD,,,,
2456683.75352,9.153,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.062,Z,11.604,12.377,,RW AUR,AAVSO,STD,,,,
2456683.75389,10.272,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.063,Z,11.430,12.051,,RW AUR,AAVSO,STD,,,,
2456683.75420,9.162,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.063,Z,11.596,12.382,,RW AUR,AAVSO,STD,,,,
2456683.75456,10.265,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.063,Z,11.442,12.055,,RW AUR,AAVSO,STD,,,,
2456683.75487,9.143,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.064,Z,11.590,12.392,,RW AUR,AAVSO,STD,,,,
2456683.75524,10.259,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.064,Z,11.437,12.055,,RW AUR,AAVSO,STD,,,,
2456683.75554,9.160,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.065,Z,11.585,12.384,,RW AUR,AAVSO,STD,,,,
2456683.75591,10.260,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.065,Z,11.434,12.058,,RW AUR,AAVSO,STD,,,,
2456683.75622,9.153,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.065,Z,11.595,12.393,,RW AUR,AAVSO,STD,,,,
2456683.75658,10.250,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.066,Z,11.437,12.049,,RW AUR,AAVSO,STD,,,,
2456683.75689,9.146,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.066,Z,11.590,12.385,,RW AUR,AAVSO,STD,,,,
2456683.75726,10.240,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.067,Z,11.447,12.057,,RW AUR,AAVSO,STD,,,,
2456683.75757,9.137,0.005,,I,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.067,Z,11.595,12.385,,RW AUR,AAVSO,STD,,,,
2456683.75793,10.248,0.004,,V,CTX,,000-BBH-947,000-BBH-938,12956BL,,0,1.068,Z,11.432,12.054,,RW AUR,AAVSO,STD,,,,
